replicate,system,rule,challenger,incumbent,gap_pct,leader,best_strategy,best_cec,distinct_markets,draw
15,age_pension_matched,amortisation at 6%,1.0800543992474283,0.897835312618803,20.295379794890135,balanced_all_equity,international_equity,1.1668663680515003,12,"AUS,BEL,BEL,CHE,DEU,ESP,ESP,ESP,GBR,JPN,NLD,NOR,PRT,SWE,SWE,USA"
15,australia_as_legislated,fixed_real_rule,0.716291549907413,0.6857707270620534,4.450587002468787,balanced_all_equity,international_equity,0.7482709108708593,12,"AUS,BEL,BEL,CHE,DEU,ESP,ESP,ESP,GBR,JPN,NLD,NOR,PRT,SWE,SWE,USA"
15,australia_as_legislated,amortisation at 6%,1.420221556846838,1.1465850170340939,23.86535108583294,balanced_all_equity,international_equity,1.551320480214408,12,"AUS,BEL,BEL,CHE,DEU,ESP,ESP,ESP,GBR,JPN,NLD,NOR,PRT,SWE,SWE,USA"
15,us_social_security,fixed_real_rule,1.0818291900183998,0.9719758152838095,11.302068735374249,balanced_all_equity,international_equity,1.1487306766131034,12,"AUS,BEL,BEL,CHE,DEU,ESP,ESP,ESP,GBR,JPN,NLD,NOR,PRT,SWE,SWE,USA"
15,us_social_security,amortisation at 6%,1.30789823113852,1.0769315281545133,21.446739829393202,balanced_all_equity,international_equity,1.4179282612796833,12,"AUS,BEL,BEL,CHE,DEU,ESP,ESP,ESP,GBR,JPN,NLD,NOR,PRT,SWE,SWE,USA"
16,age_pension_matched,fixed_real_rule,0.43828018310807076,0.4884116861242209,-10.264189911991561,target_date_fund,target_date_fund,0.4884116861242209,10,"AUS,CHE,CHE,FIN,FIN,FRA,GBR,JPN,JPN,JPN,NLD,NLD,PRT,SWE,USA,USA"
16,age_pension_matched,amortisation at 6%,1.032138865319415,0.8742408477100846,18.061157634411117,balanced_all_equity,balanced_all_equity,1.032138865319415,10,"AUS,CHE,CHE,FIN,FIN,FRA,GBR,JPN,JPN,JPN,NLD,NLD,PRT,SWE,USA,USA"
16,australia_as_legislated,fixed_real_rule,0.6862536972812294,0.65959309632109,4.041976956526705,balanced_all_equity,balanced_all_equity,0.6862536972812294,10,"AUS,CHE,CHE,FIN,FIN,FRA,GBR,JPN,JPN,JPN,NLD,NLD,PRT,SWE,USA,USA"
16,australia_as_legislated,amortisation at 6%,1.3477357832501082,1.0975369020349177,22.796398075664026,balanced_all_equity,balanced_all_equity,1.3477357832501082,10,"AUS,CHE,CHE,FIN,FIN,FRA,GBR,JPN,JPN,JPN,NLD,NLD,PRT,SWE,USA,USA"
16,us_social_security,fixed_real_rule,1.0493819155831043,0.9569832750129875,9.65519910145376,balanced_all_equity,balanced_all_equity,1.0493819155831043,10,"AUS,CHE,CHE,FIN,FIN,FRA,GBR,JPN,JPN,JPN,NLD,NLD,PRT,SWE,USA,USA"
16,us_social_security,amortisation at 6%,1.243061433558969,1.0487385241228677,18.52920484623437,balanced_all_equity,balanced_all_equity,1.243061433558969,10,"AUS,CHE,CHE,FIN,FIN,FRA,GBR,JPN,JPN,JPN,NLD,NLD,PRT,SWE,USA,USA"
