system,rule,strategy,cec,cec_gamma2,cec_gamma10,prob_ruin,mean_consumption,p5_consumption,cec_survival,prob_ruin_survival
age_pension_untested,amortisation at 8%,international_equity,1.1778551838154638,1.77873136447944,0.8559529939227019,0.0,2.855601587510928,0.7431794623864597,1.2557497733184222,0.0
age_pension_untested,amortisation at 10%,balanced_all_equity,1.0110498270370862,1.4890343284194765,0.7663269375187717,0.0,2.2306159705282527,0.6140685122275062,1.0979355621288938,0.0
age_pension_untested,amortisation at 10%,target_date_fund,0.829009921473087,1.117868870228229,0.6696135536412281,0.0,1.428120031847526,0.5190891334444063,0.9014260540955469,0.0
age_pension_untested,amortisation at 10%,sixty_forty,0.7740443596683618,1.0295372253497934,0.6356208531993144,0.0,1.3472484557805289,0.4931853482790416,0.8275376864528121,0.0
age_pension_untested,amortisation at 10%,domestic_equity,0.798778183514159,1.1529936113478247,0.6396488444900534,0.0,1.9058009163899472,0.49363228613294097,0.850558274318115,0.0
age_pension_untested,amortisation at 10%,international_equity,1.1001917365489498,1.6780331319729687,0.8100349254871133,0.0,2.6187596594004687,0.6697683613738975,1.197116366633318,0.0
australia_as_legislated,fixed_real_rule,balanced_all_equity,0.64111077903984,1.3292844922094458,0.1914085986010343,0.11702,2.191729230470312,0.4492869049050311,0.6762202063420082,0.059103124660618414
australia_as_legislated,fixed_real_rule,target_date_fund,0.6546978833282056,1.090359701856002,0.30095365928302104,0.2202,1.6049253855869186,0.4492869049050311,0.6825876573141688,0.11246174181398336
australia_as_legislated,fixed_real_rule,sixty_forty,0.5000090016007354,0.9192582150512169,0.15902128825055425,0.23958,1.3663394629374017,0.4492869049050311,0.5380566797453473,0.1324567743118415
australia_as_legislated,fixed_real_rule,domestic_equity,0.45725414273804055,0.9942978875376183,0.16019880658878694,0.25162,1.8445275293717738,0.44666009899275444,0.48922899965422206,0.1466689301254733
australia_as_legislated,fixed_real_rule,international_equity,0.599936473560358,1.5002562558737704,0.14272470359718592,0.09082,2.535567811429441,0.49031918624101906,0.6503266188306057,0.04501579986172094
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.8615210457013636,1.5627295656331242,0.6341061010030667,0.0,3.5425493696756103,0.5288365280645939,0.8653018410971806,0.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.7274447158764656,1.0741929907805454,0.5876393768152952,0.0,1.7138782372497134,0.470791032601479,0.7408109696780589,0.0
australia_as_legislated,constant_percent at 4%,sixty_forty,0.6792160972412395,0.9614982578718877,0.5685683289322195,0.0,1.6844858060021122,0.4603079858538333,0.687268744541012,0.0
australia_as_legislated,constant_percent at 4%,domestic_equity,0.7096467035999418,1.115626201010673,0.5799063266649136,0.0,2.890436868138888,0.4678885859626873,0.717327640094209,0.0
australia_as_legislated,constant_percent at 4%,international_equity,0.9490936310185639,1.8520590716759804,0.6656771940149596,0.0,4.409475115467544,0.592756962551117,0.9499754156482991,0.0
australia_as_legislated,amortisation at 0%,balanced_all_equity,0.9449560370302699,1.8090587770336828,0.6417072535007403,0.0,6.182249491169215,0.6829661655729286,0.9148450495351148,0.0
australia_as_legislated,amortisation at 0%,target_date_fund,0.8259041105229673,1.2979700610618228,0.6096910533878362,0.0,2.758636407815065,0.5723377849875289,0.8040404763072644,0.0
australia_as_legislated,amortisation at 0%,sixty_forty,0.7497490810012235,1.1350837983953754,0.5807783904239142,0.0,2.7862086176488643,0.5179675841792943,0.7310159821907409,0.0
