household,household_label,homeowner,partnered,rule,scale,equity,free_area,cutoff,full_rate,cec,median_wealth,prob_ruin,mean_consumption,p5_consumption,position
single_homeowner,"single, homeowner",True,False,constant_real,0.04,0.4,3.014330021789434,6.767475613460695,0.29274535615035835,0.3277378801838386,2.2109419746921635,0.1916,0.4948390718842264,0.3048646470374745,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.04,0.5,3.014330021789434,6.767475613460695,0.29274535615035835,0.2863461024049306,2.2109419746921635,0.15755,0.487505748951496,0.2902848492752985,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.04,0.6,3.014330021789434,6.767475613460695,0.29274535615035835,0.23572834550808824,2.2109419746921635,0.12995,0.47894125193461806,0.24644147352384466,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.04,0.7,3.014330021789434,6.767475613460695,0.29274535615035835,0.19899189986398536,2.2109419746921635,0.11,0.4696513979716055,0.20202332436118384,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.04,0.8,3.014330021789434,6.767475613460695,0.29274535615035835,0.16817398048779125,2.2109419746921635,0.0948,0.4598523291478953,0.16955618356266206,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.04,0.9,3.014330021789434,6.767475613460695,0.29274535615035835,0.14410180330732672,2.2109419746921635,0.0874,0.4497066440981381,0.14252963777923347,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.04,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.1265847607963724,2.2109419746921635,0.083,0.43966081078707114,0.12343435025790173,below the free area
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.44087275911828416,3.8691484557112865,0.4568,0.5477601092362083,0.35464069478963534,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.1,3.014330021789434,6.767475613460695,0.29274535615035835,0.4264084791192217,3.8691484557112865,0.3815,0.5441846715365375,0.3434300268254436,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.2,3.014330021789434,6.767475613460695,0.29274535615035835,0.4043298085649256,3.8691484557112865,0.30575,0.5381066135248128,0.3299762768808355,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.3,3.014330021789434,6.767475613460695,0.29274535615035835,0.3724323217749169,3.8691484557112865,0.23995,0.5298445167781403,0.3118386034486181,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.4,3.014330021789434,6.767475613460695,0.29274535615035835,0.333125991684582,3.8691484557112865,0.1916,0.519527189320748,0.28172282325930215,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.5,3.014330021789434,6.767475613460695,0.29274535615035835,0.29629373490196026,3.8691484557112865,0.15755,0.5078641879512509,0.24493908340749934,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.6,3.014330021789434,6.767475613460695,0.29274535615035835,0.2544197240641456,3.8691484557112865,0.12995,0.495536569180223,0.21351583146024192,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.7,3.014330021789434,6.767475613460695,0.29274535615035835,0.22226314412052378,3.8691484557112865,0.11,0.48322860843663384,0.18597015654414772,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.8,3.014330021789434,6.767475613460695,0.29274535615035835,0.19904396625532458,3.8691484557112865,0.0948,0.4712556133103357,0.16629637519550344,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,0.9,3.014330021789434,6.767475613460695,0.29274535615035835,0.17754614071541738,3.8691484557112865,0.0874,0.4598587506758996,0.15020947557612327,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.07,1.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.16257358463568825,3.8691484557112865,0.083,0.4495707930234381,0.13725918875808282,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.1,0.0,3.014330021789434,6.767475613460695,0.29274535615035835,0.46011170272561924,5.52735493673041,0.4568,0.5848225907211803,0.36755228212240054,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.1,0.1,3.014330021789434,6.767475613460695,0.29274535615035835,0.4427513081174084,5.52735493673041,0.3815,0.5794007293476904,0.35219419699076204,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.1,0.2,3.014330021789434,6.767475613460695,0.29274535615035835,0.41987880684220097,5.52735493673041,0.30575,0.5714924329932486,0.33208994091387717,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.1,0.3,3.014330021789434,6.767475613460695,0.29274535615035835,0.3886235736837071,5.52735493673041,0.23995,0.5611551995505311,0.30758258642203906,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.1,0.4,3.014330021789434,6.767475613460695,0.29274535615035835,0.35210408234416785,5.52735493673041,0.1916,0.5487910979719969,0.2750284017610926,inside the taper band
single_homeowner,"single, homeowner",True,False,constant_real,0.1,0.5,3.014330021789434,6.767475613460695,0.29274535615035835,0.315577703580944,5.52735493673041,0.15755,0.535596654755456,0.2452733463811152,inside the taper band
